Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.8.8.138-74.125.29.155-44767-443-6,10.8.8.138,44767,74.125.29.155,443,6,24/05/2015 02:15:39 p.m.,59068713,3,4,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,15.75,31.5,1.0665544719079962,0.11850605243422181,9844785.5,1.8049282580414288E7,4.4996331E7,55.0,5.9068658E7,2.9534329E7,2.218288442048166E7,4.5219997E7,1.3848661E7,5.8845047E7,1.9615015666666664E7,2.319758391759914E7,4.5220244E7,125.0,0,0,0,0,96,128,0.05078830818609506,0.06771774424812675,0.0,63.0,7.875,22.273863607376246,496.125,1,0,0,1,7,0,0,0,1.0,9.0,0.0,15.75,0,0,0,0,0,0,0,0,0,9,237,350,0,32,0,0,0,0,1.4324913771398152E15,2.5480456352623675E7,1.432491398551349E15,1.432491340154253E15,No Label
10.8.8.138-23.235.46.143-38080-443-6,10.8.8.138,38080,23.235.46.143,443,6,24/05/2015 02:16:32 p.m.,7231034,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2765856169394308,7231034.0,0.0,7231034.0,7231034.0,7231034.0,7231034.0,0.0,7231034.0,7231034.0,0,0,0,0,0,0,0,0,0,64,0,0.2765856169394308,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,360,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-192.229.163.43-41795-443-6,10.8.8.138,41795,192.229.163.43,443,6,24/05/2015 02:16:32 p.m.,6815169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2934630087676476,6815169.0,0.0,6815169.0,6815169.0,6815169.0,6815169.0,0.0,6815169.0,6815169.0,0,0,0,0,0,0,0,0,0,64,0,0.2934630087676476,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,356,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-69.192.31.243-60931-443-6,10.8.8.138,60931,69.192.31.243,443,6,24/05/2015 02:15:24 p.m.,75079226,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06659631786827423,1.87698065E7,2.233544558563705E7,4.4997977E7,198036.0,7.5079226E7,3.7539613E7,1.0827784718953365E7,4.5196013E7,2.9883213E7,4.5200544E7,4.5200544E7,0.0,4.5200544E7,4.5200544E7,0,0,0,0,96,64,0.039957790720964545,0.026638527147309694,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,790,783,0,32,0,0,0,0,9.54994241078001E14,8.270492477126245E14,1.432491369176649E15,2.9478079E7,No Label
69.192.31.243-10.8.8.138-443-60931-6,69.192.31.243,443,10.8.8.138,60931,6,24/05/2015 02:16:39 p.m.,21,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,2523809.523809524,142857.14285714287,10.5,6.363961030678928,15.0,6.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,1,0,0,0,64,20,95238.09523809524,47619.04761904762,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,1,0,1,1,2,0,0,0,0.0,35.333333333333336,26.5,0.0,0,0,0,0,0,0,0,17,0,0,783,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.9.123.27-46318-80-6,10.8.8.138,46318,23.9.123.27,80,6,24/05/2015 02:15:21 p.m.,84005078,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595202113853165,2.10012695E7,2.4129282233341537E7,4.4998946E7,229080.0,8.4005078E7,4.2002539E7,4561527.460658107,4.5228026E7,3.8777052E7,4.522902E7,4.522902E7,0.0,4.522902E7,4.522902E7,0,0,0,0,96,64,0.0357121268311899,0.0238080845541266,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,272,486,0,32,0,0,0,0,9.549942423587668E14,8.270492411671531E14,1.432491366649594E15,3.8316904E7,No Label
10.8.8.138-23.9.123.27-46320-80-6,10.8.8.138,46320,23.9.123.27,80,6,24/05/2015 02:15:22 p.m.,83549094,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05984505349633115,2.08872735E7,2.4017940095512513E7,4.4997349E7,230619.0,8.3549094E7,4.1774547E7,4883874.8147840565,4.5227968E7,3.8321126E7,4.5228726E7,4.5228726E7,0.0,4.5228726E7,4.5228726E7,0,0,0,0,96,64,0.03590703209779869,0.02393802139853246,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,272,486,0,32,0,0,0,0,9.549942425103398E14,8.270492416955195E14,1.432491367104E15,3.7858372E7,No Label
10.8.8.138-104.156.85.217-33969-443-6,10.8.8.138,33969,104.156.85.217,443,6,24/05/2015 02:15:00 p.m.,90754253,15,15,7642.0,3490.0,1040.0,0.0,509.4666666666667,438.5148420141178,698.0,0.0,232.66666666666669,340.58912545903803,122.66091816104749,0.33056302055618264,3129457.0000000005,9220671.284595639,2.9819034E7,16.0,9.0754253E7,6482446.642857142,1.263838853404165E7,2.9819034E7,44.0,9.0617935E7,6472709.642857144,1.2722792480807606E7,2.9951439E7,16.0,1,0,0,0,480,480,0.16528151027809132,0.16528151027809132,0.0,1040.0,392.19354838709677,420.55062472547723,176862.8279569892,0,0,0,15,30,0,0,0,1.0,405.26666666666665,509.46666666666664,232.66666666666666,0,0,0,0,6,8466,0,254,0,116,405,111,9,32,0,0,0,0,1.4324913359478822E15,3.481416635831117E7,1.432491390905575E15,1.432491300151796E15,No Label
10.8.8.138-172.230.99.79-50673-443-6,10.8.8.138,50673,172.230.99.79,443,6,24/05/2015 02:15:00 p.m.,105445102,15,8,7155.0,2499.0,1029.0,0.0,477.0000000000001,527.9659079902792,357.0,0.0,312.375,126.21856044179873,91.5547504520409,0.21812298118882753,4792959.181818183,9988134.522355312,4.5006592E7,10.0,1.05234317E8,7516736.928571429,1.1797491640332764E7,4.5006592E7,211938.0,1.05231819E8,1.5033117E7,1.3310022512949329E7,4.5217405E7,9991320.0,1,0,0,0,480,256,0.14225411816662664,0.07586886302220087,0.0,1029.0,443.125,440.22112156229537,193794.63586956522,0,0,0,14,23,0,0,0,0.0,462.39130434782606,477.0,312.375,0,0,0,0,0,0,0,311,0,108,1382,1320,6,32,0,0,0,0,1.432491335348704E15,2.5104684882988326E7,1.432491405422604E15,1.432491300188383E15,No Label
10.8.8.138-209.148.205.41-60124-443-6,10.8.8.138,60124,209.148.205.41,443,6,24/05/2015 02:15:00 p.m.,119999744,4499,31184,1343.0,4.0584378E7,775.0,0.0,0.29851078017337185,13.90843860036719,1308.0,0.0,1301.4487557721955,69.1892990040987,338215.0631921348,297.3589676991311,3363.0330138445097,16894.710785032166,287817.0,0.0,1.19999744E8,26678.466874166275,49610.25559980646,287817.0,6.0,1.19686224E8,3838.188243594268,23010.244584361,518589.0,4.0,0,0,0,0,184736,997896,37.491746649059515,259.8672210500716,0.0,1308.0,1137.3646732429063,436.79231947320585,190787.5303507831,0,2,0,326,35682,0,0,0,6.0,1137.3965473755009,0.29851078017337185,1301.448755772191,0,0,0,0,31184,339101,0,0,0,1137,29200,535,3,32,0,0,0,0,1.4324913453815965E15,3.719595781859499E7,1.432491420953971E15,1.432491300989849E15,No Label
10.8.8.138-255.255.255.255-17500-17500-17,10.8.8.138,17500,255.255.255.255,17500,17,24/05/2015 02:15:03 p.m.,90232259,4,0,920.0,0.0,230.0,230.0,230.0,0.0,0,0,0,0,10.195910090203993,0.04433004387045214,3.0077419666666668E7,3519.157048688412,3.0080754E7,3.0073741E7,9.0232259E7,3.0077419666666668E7,3519.157048688412,3.0080754E7,3.0073741E7,0,0,0,0,0,0,0,0,0,32,0,0.04433004387045214,0.0,230.0,230.0,230.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,287.5,230.0,0.0,0,0,0,0,0,0,1,230,0,0,0,0,3,8,0,0,0,0,9.549942424575806E14,8.270492483915169E14,1.432491363684876E15,3.0073741E7,No Label
10.8.8.138-69.25.24.23-39451-443-6,10.8.8.138,39451,69.25.24.23,443,6,24/05/2015 02:15:00 p.m.,90667248,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06617604628299736,1.81334496E7,2.4523365036900263E7,4.4998842E7,223234.0,9.0444014E7,4.5222007E7,2927.4220741123067,4.5224077E7,4.5219937E7,9.0443369E7,4.52216845E7,553.6646096690667,4.5222076E7,4.5221293E7,0,0,0,0,60,60,0.03308802314149868,0.03308802314149868,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,468,2559,0,20,0,0,0,0,1.4324913458357872E15,3.664934017578932E7,1.432491390721477E15,1.432491300951812E15,No Label
10.8.8.138-69.25.24.24-58921-443-6,10.8.8.138,58921,69.25.24.24,443,6,24/05/2015 02:15:01 p.m.,90636802,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619827561877127,1.81273604E7,2.4529990360652227E7,4.4999315E7,212645.0,9.0423936E7,4.5211968E7,11.313708498984761,4.5211976E7,4.521196E7,9.0422748E7,4.5211374E7,1141.2703448350876,4.5212181E7,4.5210567E7,0,0,0,0,60,60,0.033099137809385636,0.033099137809385636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,396,2559,0,20,0,0,0,0,1.4324913471530548E15,3.665533614455084E7,1.432491392045996E15,1.432491302261404E15,No Label
10.8.8.138-69.25.24.24-58926-443-6,10.8.8.138,58926,69.25.24.24,443,6,24/05/2015 02:15:02 p.m.,90626914,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06620549829160022,1.81253828E7,2.4531213691538017E7,4.4998117E7,209882.0,9.0415969E7,4.52079845E7,20.506096654409877,4.5207999E7,4.520797E7,9.0416789E7,4.52083945E7,943.987552884041,4.5209062E7,4.5207727E7,0,0,0,0,60,60,0.03310274914580011,0.03310274914580011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,385,2559,0,20,0,0,0,0,1.432491347343856E15,3.665591871771336E7,1.432491392236759E15,1.432491302450679E15,No Label
10.8.8.138-69.25.24.24-58925-443-6,10.8.8.138,58925,69.25.24.24,443,6,24/05/2015 02:15:02 p.m.,90670975,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06617332613882226,1.8134195E7,2.452259897717076E7,4.4997619E7,222336.0,9.0447986E7,4.5223993E7,5710.594364862558,4.5228031E7,4.5219955E7,9.0440037E7,4.52200185E7,833.6788950189396,4.5220608E7,4.5219429E7,0,0,0,0,60,60,0.03308666306941113,0.03308666306941113,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,310,2559,0,20,0,0,0,0,1.4324913479199902E15,3.6650458979034536E7,1.432491392808297E15,1.432491303035921E15,No Label
10.8.8.138-74.125.226.45-47955-443-6,10.8.8.138,47955,74.125.226.45,443,6,24/05/2015 02:15:33 p.m.,104347281,4,4,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,15.75,31.5,0.6037531538555375,0.07666706715625873,1.490675442857143E7,2.1145477528851755E7,4.4998184E7,189.0,1.04347281E8,3.4782427E7,1.8050694796817075E7,4.5204012E7,1.393928E7,1.04139959E8,3.4713319666666664E7,1.8169876952780787E7,4.5204722E7,1.3732553E7,0,0,0,0,128,128,0.03833353357812937,0.03833353357812937,0.0,63.0,7.0,21.0,441.0,1,0,0,1,8,0,0,0,1.0,7.875,0.0,15.75,0,0,0,0,0,0,0,0,0,7,315,350,0,32,0,0,0,0,1.4324913909804805E15,4.123211219132173E7,1.43249143804725E15,1.432491334319634E15,No Label
10.8.8.138-69.25.24.24-58920-443-6,10.8.8.138,58920,69.25.24.24,443,6,24/05/2015 02:15:02 p.m.,90649154,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618925533491465,1.81298308E7,2.4528137770896137E7,4.499931E7,216723.0,9.043205E7,4.5216025E7,11.313708498984761,4.5216033E7,4.5216017E7,9.0431946E7,4.5215973E7,623.668181006535,4.5216414E7,4.5215532E7,0,0,0,0,60,60,0.03309462766745733,0.03309462766745733,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,479,2559,0,20,0,0,0,0,1.4324913480590938E15,3.665406506462712E7,1.432491392949943E15,1.432491303168547E15,No Label
10.8.8.138-74.125.226.60-34898-443-6,10.8.8.138,34898,74.125.226.60,443,6,24/05/2015 02:15:34 p.m.,104365280,4,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,0.6036490296389757,0.08623557566271081,1.304566E7,2.027434194900484E7,4.4999403E7,11.0,1.04365269E8,3.4788423E7,1.8040375693493277E7,4.5208092E7,1.3957192E7,1.0416158E8,2.6040395E7,2.283018187034323E7,4.5204974E7,37.0,0,0,0,0,128,160,0.03832692251676036,0.047908653145950456,0.0,63.0,6.3,19.922349259060788,396.9,1,0,0,1,9,0,0,0,1.0,7.0,0.0,12.6,0,0,0,0,0,0,0,0,0,7,315,350,0,32,0,0,0,0,1.4324913968724968E15,3.934311309070288E7,1.432491438366698E15,1.432491334619011E15,No Label
10.8.8.138-96.16.196.150-57843-443-6,10.8.8.138,57843,96.16.196.150,443,6,24/05/2015 02:15:05 p.m.,90603996,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06622224476721755,1.81207992E7,2.4534810158514578E7,4.4997987E7,199317.0,9.039998E7,4.519999E7,5637.0552596191565,4.5203976E7,4.5196004E7,9.0404679E7,4.52023395E7,475.88286373854646,4.5202676E7,4.5202003E7,0,0,0,0,96,96,0.033111122383608776,0.033111122383608776,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,254,831,0,32,0,0,0,0,1.4324913511071242E15,3.6656921204613246E7,1.432491396000617E15,1.432491306211932E15,No Label
10.8.8.138-74.125.226.57-46617-443-6,10.8.8.138,46617,74.125.226.57,443,6,24/05/2015 02:15:08 p.m.,90614940,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06621424678976778,1.8122988E7,2.4534125573464964E7,4.4998872E7,205106.0,9.0408041E7,4.52040205E7,60.10407640085654,4.5204063E7,4.5203978E7,9.0409557E7,4.52047785E7,1403.606960655297,4.5205771E7,4.5203786E7,0,0,0,0,96,96,0.03310712339488389,0.03310712339488389,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,350,0,32,0,0,0,0,1.432491353877652E15,3.665847907233045E7,1.432491398773544E15,1.432491308981098E15,No Label
10.8.8.138-74.125.226.39-51619-443-6,10.8.8.138,51619,74.125.226.39,443,6,24/05/2015 02:15:19 p.m.,90615597,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06621376670949926,1.81231194E7,2.453311648261014E7,4.4997811E7,206124.0,9.0408034E7,4.5204017E7,115.96551211459379,4.5204099E7,4.5203935E7,9.0409291E7,4.52046455E7,1030.2545801887998,4.5205374E7,4.5203917E7,0,0,0,0,96,96,0.03310688335474963,0.03310688335474963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,843,608,0,32,0,0,0,0,1.4324913645220878E15,3.665727556448025E7,1.432491409416518E15,1.432491319627038E15,No Label
108.160.163.110-10.8.8.138-443-32809-6,108.160.163.110,443,10.8.8.138,32809,6,24/05/2015 02:15:15 p.m.,109609175,8,4,1108.0,2344.0,277.0,0.0,138.5,148.0627280194831,586.0,586.0,586.0,0.0,31.49371391582867,0.10947988615004173,9964470.454545455,1.697376864830746E7,4.1260564E7,989.0,1.09609175E8,1.565845357142857E7,1.9394920309787147E7,4.1260564E7,272508.0,1.09335866E8,3.6445288666666664E7,4892079.387073183,4.1536418E7,3.1780115E7,1,0,0,0,256,128,0.07298659076669449,0.036493295383347245,0.0,586.0,286.84615384615387,239.37064918721276,57298.30769230769,0,0,0,8,12,0,0,0,0.0,310.75,138.5,586.0,0,0,0,0,0,0,0,92,0,195,58,623,3,32,0,0,0,0,1.432491369332957E15,4.013059880170142E7,1.432491425435338E15,1.432491316098658E15,No Label
10.8.8.138-96.16.198.156-45687-443-6,10.8.8.138,45687,96.16.198.156,443,6,24/05/2015 02:15:31 p.m.,90595949,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06622812682275672,1.81191898E7,2.4536552180797257E7,4.4998982E7,199709.0,9.0396E7,4.5198E7,2829.841338308563,4.5200001E7,4.5195999E7,9.039493E7,4.5197465E7,1733.8258274694144,4.5198691E7,4.5196239E7,0,0,0,0,96,96,0.03311406341137836,0.03311406341137836,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,450,783,0,32,0,0,0,0,1.432491376509587E15,3.6659705283096E7,1.432491421406963E15,1.4324913316114E15,No Label
10.8.8.138-96.16.196.150-57842-443-6,10.8.8.138,57842,96.16.196.150,443,6,24/05/2015 02:15:33 p.m.,90611008,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06621712010973324,1.81222016E7,2.4533638167422157E7,4.4997942E7,203012.0,9.0407996E7,4.5203998E7,5604.528347684575,4.5207961E7,4.5200035E7,9.0400989E7,4.52004945E7,726.1986642785843,4.5201008E7,4.5199981E7,0,0,0,0,96,96,0.03310856005486662,0.03310856005486662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,507,1320,0,32,0,0,0,0,1.432491379086145E15,3.665823014054282E7,1.432491423983576E15,1.432491334191731E15,No Label
10.8.8.138-74.121.139.19-48455-443-6,10.8.8.138,48455,74.121.139.19,443,6,24/05/2015 02:15:34 p.m.,90661878,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799659609963,1.81323756E7,2.4523640246325746E7,4.4997038E7,221925.0,9.0439953E7,4.52199765E7,30.405591591021544,4.5219998E7,4.5219955E7,9.0438197E7,4.52190985E7,191.6259377015544,4.5219234E7,4.5218963E7,0,0,0,0,60,60,0.03308998298049815,0.03308998298049815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,336,36,0,20,0,0,0,0,1.4324913795538708E15,3.664964407437432E7,1.432491424439709E15,1.432491334669271E15,No Label
10.8.8.138-69.25.24.26-42388-443-6,10.8.8.138,42388,69.25.24.26,443,6,24/05/2015 02:15:34 p.m.,90646019,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619154449573787,1.81292038E7,2.4527625406482823E7,4.4997928E7,214005.0,9.0432014E7,4.5216007E7,5611.599415496441,4.5219975E7,4.5212039E7,9.0431794E7,4.5215897E7,5605.942561246949,4.5219861E7,4.5211933E7,0,0,0,0,60,60,0.033095772247868936,0.033095772247868936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,335,2559,0,20,0,0,0,0,1.432491379729669E15,3.665091898414437E7,1.4324914246166E15,1.432491334842905E15,No Label
10.8.8.138-69.25.24.26-42392-443-6,10.8.8.138,42392,69.25.24.26,443,6,24/05/2015 02:15:34 p.m.,90638808,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619681053175369,1.81277616E7,2.452996690378093E7,4.4999371E7,212537.0,9.0424001E7,4.52120005E7,130.8147545195113,4.5212093E7,4.5211908E7,9.0426271E7,4.52131355E7,408.0006127446379,4.5213424E7,4.5212847E7,0,0,0,0,60,60,0.033098405265876846,0.033098405265876846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,312,2559,0,20,0,0,0,0,1.432491379793733E15,3.665530714147629E7,1.432491424685233E15,1.432491334900721E15,No Label
10.8.8.138-69.25.24.24-58922-443-6,10.8.8.138,58922,69.25.24.24,443,6,24/05/2015 02:15:35 p.m.,90647657,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619034841683774,1.81295314E7,2.452882963783491E7,4.4999697E7,215633.0,9.0432024E7,4.5216012E7,66.46803743153546,4.5216059E7,4.5215965E7,9.0430937E7,4.52154685E7,195.86857838867365,4.5215607E7,4.521533E7,0,0,0,0,60,60,0.03309517420841887,0.03309517420841887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,2559,0,20,0,0,0,0,1.4324913804426228E15,3.66546180352933E7,1.432491425334368E15,1.4324913355516E15,No Label
10.8.8.138-69.25.24.24-58923-443-6,10.8.8.138,58923,69.25.24.24,443,6,24/05/2015 02:15:35 p.m.,90675865,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06616975752037214,1.8135173E7,2.452314923609778E7,4.4999364E7,224540.0,9.044796E7,4.522398E7,107.48023074035522,4.5224056E7,4.5223904E7,9.0451325E7,4.52256625E7,1064.195705685754,4.5226415E7,4.522491E7,0,0,0,0,60,60,0.03308487876018607,0.03308487876018607,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,2559,0,20,0,0,0,0,1.4324913805160098E15,3.665044464287415E7,1.432491425401119E15,1.432491335628791E15,No Label
10.8.8.138-173.194.204.188-55375-5228-6,10.8.8.138,55375,173.194.204.188,5228,6,24/05/2015 02:15:38 p.m.,90650988,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661879162309847,1.81301976E7,2.4527050103141557E7,4.5000045E7,215004.0,9.0435984E7,4.5217992E7,8551.749411670105,4.5224039E7,4.5211945E7,9.0426994E7,4.5213497E7,2926.007860549934,4.5215566E7,4.5211428E7,0,0,0,0,96,96,0.03309395811549235,0.03309395811549235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,440,358,0,32,0,0,0,0,1.4324913839872818E15,3.665389254727822E7,1.432491428879098E15,1.43249133909815E15,No Label
10.8.8.138-96.16.196.150-57843-443-6,10.8.8.138,57843,96.16.196.150,443,6,24/05/2015 02:17:21 p.m.,37850725,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07925871961501399,1.89253625E7,2.647593687135208E7,3.7646677E7,204048.0,3.7850725E7,3.7850725E7,0.0,3.7850725E7,3.7850725E7,0,0,0,0,0,0,0,0,0,64,32,0.05283914641000932,0.02641957320500466,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,254,831,0,32,0,0,0,0,3.7442629E7,0.0,3.7442629E7,3.7442629E7,No Label
96.16.196.150-10.8.8.138-443-57843-6,96.16.196.150,443,10.8.8.138,57843,6,24/05/2015 02:17:59 p.m.,64,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,828125.0,46875.0,32.0,7.0710678118654755,37.0,27.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,1,0,0,0,64,20,31250.0,15625.0,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,1,0,1,1,2,0,0,0,0.0,35.333333333333336,26.5,0.0,0,0,0,0,0,0,0,17,0,0,831,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-96.16.198.156-45687-443-6,10.8.8.138,45687,96.16.198.156,443,6,24/05/2015 02:17:46 p.m.,32455943,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09243299447500263,1.62279715E7,2.2664646877105772E7,3.2254297E7,201646.0,3.2455943E7,3.2455943E7,0.0,3.2455943E7,3.2455943E7,0,0,0,0,0,0,0,0,0,64,32,0.06162199631666842,0.03081099815833421,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,450,783,0,32,0,0,0,0,3.2052651E7,0.0,3.2052651E7,3.2052651E7,No Label
